,year,month,day,hour,created,source,favoriteCount,retweetCount,picture,exclamation,hashtag,excl_hash,hr_bucket,hr1,hr2,hr3,hr4
483,2016,11,1,16,11/1/2016 21:57,iPhone,25919.0,14326,Picture/link,Yes,Yes,1,2,0,0,1,0
484,2016,11,1,16,11/1/2016 21:46,iPhone,17100.0,8381,Picture/link,No,No,1,2,0,0,1,0
485,2016,11,1,16,11/1/2016 21:28,iPhone,21718.0,10640,Picture/link,No,No,1,2,0,0,1,0
486,2016,11,1,16,11/1/2016 21:20,iPhone,15988.0,9144,Picture/link,No,No,1,2,0,0,1,0
487,2016,11,1,16,11/1/2016 21:16,iPhone,18734.0,8492,Picture/link,No,No,1,2,0,0,1,0
488,2016,11,1,16,11/1/2016 21:15,iPhone,18863.0,10890,Picture/link,No,No,1,2,0,0,1,0
489,2016,11,1,13,11/1/2016 18:44,iPhone,24224.0,10568,No picture/link,No,No,1,2,0,0,1,0
490,2016,11,1,12,11/1/2016 17:24,iPhone,20749.0,7676,Picture/link,No,Yes,0,2,0,0,1,0
491,2016,11,1,9,11/1/2016 14:14,iPhone,81050.0,32872,No picture/link,Yes,No,0,1,0,1,0,0
492,2016,11,1,8,11/1/2016 13:35,iPhone,17634.0,8795,Picture/link,Yes,No,0,1,0,1,0,0
493,2016,11,1,7,11/1/2016 12:01,Android,59869.0,23863,No picture/link,Yes,No,0,1,0,1,0,0
494,2016,11,1,6,11/1/2016 11:55,Android,39794.0,16545,No picture/link,Yes,No,0,1,0,1,0,0
495,2016,11,1,5,11/1/2016 10:31,Android,55800.0,21538,No picture/link,Yes,No,0,0,1,0,0,0
496,2016,10,31,15,10/31/2016 20:49,iPhone,24506.0,8563,Picture/link,Yes,No,0,2,0,0,1,0
497,2016,10,31,14,10/31/2016 19:08,iPhone,27861.0,16064,Picture/link,No,Yes,0,2,0,0,1,0
498,2016,10,31,14,10/31/2016 19:00,iPhone,23172.0,9457,Picture/link,Yes,Yes,1,2,0,0,1,0
499,2016,10,27,19,10/28/2016 0:14,iPhone,16110.0,6340,Picture/link,No,Yes,0,3,0,0,0,1
500,2016,10,27,17,10/27/2016 22:27,Android,29255.0,14828,No picture/link,Yes,No,0,2,0,0,1,0
501,2016,10,27,17,10/27/2016 22:23,Android,18618.0,5903,No picture/link,Yes,No,0,2,0,0,1,0
502,2016,10,27,17,10/27/2016 22:05,iPhone,29653.0,13749,Picture/link,No,Yes,0,2,0,0,1,0
503,2016,10,27,16,10/27/2016 21:07,iPhone,12983.0,4465,Picture/link,Yes,Yes,1,2,0,0,1,0
504,2016,10,27,16,10/27/2016 21:02,iPhone,13007.0,5060,Picture/link,Yes,Yes,1,2,0,0,1,0
505,2016,10,27,15,10/27/2016 20:27,iPhone,31503.0,15090,Picture/link,No,Yes,0,2,0,0,1,0
506,2016,10,27,14,10/27/2016 19:26,iPhone,17386.0,7320,Picture/link,Yes,Yes,1,2,0,0,1,0
507,2016,10,27,12,10/27/2016 17:45,iPhone,12667.0,4457,Picture/link,Yes,No,0,2,0,0,1,0
508,2016,10,27,9,10/27/2016 14:49,iPhone,21553.0,13185,Picture/link,Yes,Yes,1,1,0,1,0,0
509,2016,10,27,9,10/27/2016 14:44,iPhone,17582.0,7240,Picture/link,Yes,Yes,1,1,0,1,0,0
510,2016,10,27,9,10/27/2016 14:32,iPhone,24670.0,11896,Picture/link,No,Yes,0,1,0,1,0,0
511,2016,10,27,9,10/27/2016 14:12,iPhone,15461.0,9260,Picture/link,No,No,1,1,0,1,0,0
512,2016,10,27,9,10/27/2016 14:10,iPhone,15056.0,8592,Picture/link,No,Yes,0,1,0,1,0,0
513,2016,10,27,9,10/27/2016 14:08,iPhone,23369.0,12532,Picture/link,No,No,1,1,0,1,0,0
514,2016,10,27,8,10/27/2016 13:01,Android,40267.0,19871,No picture/link,No,No,1,1,0,1,0,0
515,2016,10,27,7,10/27/2016 12:17,iPhone,30673.0,14800,Picture/link,No,Yes,0,1,0,1,0,0
516,2016,10,26,20,10/27/2016 1:57,iPhone,25578.0,9918,Picture/link,Yes,No,0,3,0,0,0,1
517,2016,10,26,20,10/27/2016 1:52,iPhone,26470.0,10726,Picture/link,Yes,Yes,1,3,0,0,0,1
518,2016,10,26,13,10/26/2016 18:49,iPhone,17893.0,8278,Picture/link,Yes,No,0,2,0,0,1,0
519,2016,10,26,6,10/26/2016 11:02,Android,54369.0,19931,No picture/link,Yes,No,0,1,0,1,0,0
520,2016,10,25,18,10/25/2016 23:31,iPhone,25427.0,9862,Picture/link,Yes,Yes,1,3,0,0,0,1
521,2016,10,25,17,10/25/2016 22:28,iPhone,24813.0,10192,Picture/link,Yes,Yes,1,2,0,0,1,0
522,2016,10,25,17,10/25/2016 22:01,iPhone,38678.0,16757,No picture/link,Yes,Yes,1,2,0,0,1,0
523,2016,10,25,16,10/25/2016 21:54,iPhone,27553.0,12497,Picture/link,Yes,No,0,2,0,0,1,0
524,2016,10,25,16,10/25/2016 21:36,iPhone,22434.0,8901,Picture/link,Yes,Yes,1,2,0,0,1,0
525,2016,10,25,16,10/25/2016 21:03,iPhone,25751.0,15710,Picture/link,No,Yes,0,2,0,0,1,0
526,2016,10,25,15,10/25/2016 20:43,iPhone,32739.0,13072,No picture/link,Yes,Yes,1,2,0,0,1,0
527,2016,10,25,13,10/25/2016 18:27,iPhone,49151.0,19838,Picture/link,No,Yes,0,2,0,0,1,0
528,2016,10,25,11,10/25/2016 16:20,iPhone,31410.0,17073,Picture/link,Yes,Yes,1,1,0,1,0,0
529,2016,10,25,11,10/25/2016 16:10,iPhone,20952.0,11927,Picture/link,No,Yes,0,1,0,1,0,0
530,2016,10,25,10,10/25/2016 15:22,iPhone,17151.0,7881,Picture/link,Yes,Yes,1,1,0,1,0,0
531,2016,10,25,10,10/25/2016 15:21,iPhone,14560.0,7082,Picture/link,No,Yes,0,1,0,1,0,0
532,2016,10,25,10,10/25/2016 15:20,iPhone,23102.0,12455,Picture/link,No,Yes,0,1,0,1,0,0
533,2016,10,25,9,10/25/2016 14:44,iPhone,27973.0,13047,Picture/link,Yes,No,0,1,0,1,0,0
534,2016,10,25,9,10/25/2016 14:39,iPhone,14335.0,8181,Picture/link,No,No,1,1,0,1,0,0
535,2016,10,25,9,10/25/2016 14:33,iPhone,17600.0,9281,Picture/link,Yes,Yes,1,1,0,1,0,0
536,2016,10,25,9,10/25/2016 14:31,iPhone,15751.0,8370,Picture/link,No,No,1,1,0,1,0,0
537,2016,10,24,20,10/25/2016 1:43,iPhone,34603.0,15350,Picture/link,Yes,Yes,1,3,0,0,0,1
538,2016,10,24,20,10/25/2016 1:27,iPhone,37931.0,15770,Picture/link,Yes,No,0,3,0,0,0,1
539,2016,10,24,19,10/25/2016 0:33,iPhone,40709.0,21643,Picture/link,Yes,Yes,1,3,0,0,0,1
540,2016,10,24,16,10/24/2016 21:52,iPhone,13695.0,6193,Picture/link,No,Yes,0,2,0,0,1,0
541,2016,10,24,16,10/24/2016 21:50,iPhone,29920.0,19537,Picture/link,No,No,1,2,0,0,1,0
542,2016,10,24,16,10/24/2016 21:15,iPhone,13852.0,5933,Picture/link,Yes,No,0,2,0,0,1,0
543,2016,10,24,15,10/24/2016 20:39,iPhone,30078.0,12011,Picture/link,Yes,Yes,1,2,0,0,1,0
544,2016,10,24,14,10/24/2016 19:01,iPhone,13840.0,5402,Picture/link,Yes,Yes,1,2,0,0,1,0
545,2016,10,24,13,10/24/2016 18:30,iPhone,23353.0,10061,Picture/link,Yes,No,0,2,0,0,1,0
546,2016,10,24,11,10/24/2016 16:37,iPhone,18695.0,11490,Picture/link,No,No,1,1,0,1,0,0
547,2016,10,24,11,10/24/2016 16:35,iPhone,20108.0,7673,Picture/link,No,No,1,1,0,1,0,0
548,2016,10,24,11,10/24/2016 16:04,iPhone,16828.0,10200,Picture/link,No,Yes,0,1,0,1,0,0
549,2016,10,24,10,10/24/2016 15:55,iPhone,16200.0,6709,Picture/link,Yes,Yes,1,1,0,1,0,0
550,2016,10,24,9,10/24/2016 14:46,iPhone,31891.0,15048,Picture/link,Yes,Yes,1,1,0,1,0,0
551,2016,10,24,9,10/24/2016 14:17,iPhone,49494.0,22795,No picture/link,Yes,Yes,1,1,0,1,0,0
552,2016,10,24,8,10/24/2016 13:05,iPhone,37415.0,14815,No picture/link,Yes,No,0,1,0,1,0,0
553,2016,10,24,7,10/24/2016 12:44,Android,45016.0,19031,No picture/link,Yes,No,0,1,0,1,0,0
554,2016,10,24,7,10/24/2016 12:00,Android,54465.0,25908,No picture/link,Yes,No,0,1,0,1,0,0
555,2016,10,23,21,10/24/2016 2:25,iPhone,20332.0,12993,Picture/link,No,No,1,3,0,0,0,1
556,2016,10,23,19,10/24/2016 0:07,iPhone,25091.0,17021,Picture/link,No,Yes,0,3,0,0,0,1
557,2016,10,23,19,10/24/2016 0:05,iPhone,26453.0,11094,Picture/link,Yes,Yes,1,3,0,0,0,1
558,2016,10,23,18,10/23/2016 23:40,Android,41307.0,16306,No picture/link,Yes,No,0,3,0,0,0,1
559,2016,10,23,14,10/23/2016 19:08,iPhone,27275.0,16347,Picture/link,No,Yes,0,2,0,0,1,0
560,2016,10,23,12,10/23/2016 17:56,iPhone,17206.0,6357,Picture/link,Yes,No,0,2,0,0,1,0
561,2016,10,23,11,10/23/2016 16:34,iPhone,24156.0,11463,Picture/link,Yes,Yes,1,1,0,1,0,0
562,2016,10,23,11,10/23/2016 16:30,iPhone,22622.0,11937,Picture/link,No,No,1,1,0,1,0,0
563,2016,10,23,11,10/23/2016 16:23,iPhone,20004.0,9209,Picture/link,Yes,No,0,1,0,1,0,0
564,2016,10,21,10,10/21/2016 15:23,iPhone,25169.0,14969,Picture/link,Yes,Yes,1,1,0,1,0,0
565,2016,10,20,17,10/20/2016 22:08,iPhone,24925.0,13459,Picture/link,No,Yes,0,2,0,0,1,0
566,2016,10,20,16,10/20/2016 21:59,iPhone,24263.0,11383,Picture/link,No,Yes,0,2,0,0,1,0
567,2016,10,20,15,10/20/2016 20:30,iPhone,24806.0,12252,Picture/link,Yes,No,0,2,0,0,1,0
568,2016,10,20,15,10/20/2016 20:26,iPhone,23817.0,12537,Picture/link,No,No,1,2,0,0,1,0
569,2016,10,20,15,10/20/2016 20:06,iPhone,26427.0,10755,Picture/link,No,No,1,2,0,0,1,0
570,2016,10,20,14,10/20/2016 19:51,iPhone,13058.0,5744,Picture/link,Yes,No,0,2,0,0,1,0
571,2016,10,20,14,10/20/2016 19:51,iPhone,13345.0,5146,Picture/link,Yes,Yes,1,2,0,0,1,0
572,2016,10,20,13,10/20/2016 18:25,iPhone,29499.0,15285,Picture/link,Yes,Yes,1,2,0,0,1,0
573,2016,10,20,12,10/20/2016 17:33,iPhone,27144.0,11143,Picture/link,Yes,No,0,2,0,0,1,0
574,2016,10,20,10,10/20/2016 15:52,iPhone,38372.0,16350,Picture/link,Yes,No,0,1,0,1,0,0
575,2016,10,20,9,10/20/2016 14:55,Android,50324.0,19550,No picture/link,Yes,No,0,1,0,1,0,0
576,2016,10,20,8,10/20/2016 13:27,iPhone,44162.0,20208,Picture/link,Yes,Yes,1,1,0,1,0,0
577,2016,10,20,2,10/20/2016 7:14,iPhone,45001.0,19253,Picture/link,No,No,1,0,1,0,0,0
578,2016,10,19,23,10/20/2016 4:27,iPhone,35087.0,17661,Picture/link,Yes,No,0,3,0,0,0,1
579,2016,10,19,23,10/20/2016 4:18,iPhone,44700.0,21195,Picture/link,No,Yes,0,3,0,0,0,1
580,2016,10,19,23,10/20/2016 4:10,iPhone,19939.0,9091,Picture/link,Yes,Yes,1,3,0,0,0,1
581,2016,10,19,23,10/20/2016 4:06,iPhone,36359.0,15175,Picture/link,Yes,Yes,1,3,0,0,0,1
582,2016,10,19,21,10/20/2016 2:59,Android,71819.0,22355,No picture/link,Yes,No,0,3,0,0,0,1
583,2016,10,19,21,10/20/2016 2:51,iPhone,12765.0,4606,Picture/link,Yes,Yes,1,3,0,0,0,1
584,2016,10,19,21,10/20/2016 2:47,iPhone,24288.0,10062,Picture/link,No,Yes,0,3,0,0,0,1
585,2016,10,19,21,10/20/2016 2:34,iPhone,15934.0,7270,Picture/link,No,Yes,0,3,0,0,0,1
586,2016,10,19,21,10/20/2016 2:32,iPhone,25124.0,15258,Picture/link,Yes,Yes,1,3,0,0,0,1
587,2016,10,19,21,10/20/2016 2:31,iPhone,16221.0,7802,Picture/link,No,Yes,0,3,0,0,0,1
588,2016,10,19,21,10/20/2016 2:29,iPhone,15498.0,6804,Picture/link,Yes,Yes,1,3,0,0,0,1
589,2016,10,19,21,10/20/2016 2:27,iPhone,14226.0,6504,Picture/link,Yes,Yes,1,3,0,0,0,1
590,2016,10,19,21,10/20/2016 2:21,iPhone,9356.0,4227,Picture/link,No,Yes,0,3,0,0,0,1
591,2016,10,19,21,10/20/2016 2:16,iPhone,21027.0,11546,Picture/link,No,Yes,0,3,0,0,0,1
592,2016,10,19,21,10/20/2016 2:14,iPhone,16360.0,7558,Picture/link,No,Yes,0,3,0,0,0,1
593,2016,10,19,21,10/20/2016 2:11,iPhone,15961.0,7566,Picture/link,Yes,Yes,1,3,0,0,0,1
594,2016,10,19,20,10/20/2016 1:57,iPhone,15700.0,7166,Picture/link,Yes,Yes,1,3,0,0,0,1
595,2016,10,19,20,10/20/2016 1:55,iPhone,16483.0,10783,Picture/link,No,Yes,0,3,0,0,0,1
596,2016,10,19,20,10/20/2016 1:50,iPhone,12140.0,4995,No picture/link,No,Yes,0,3,0,0,0,1
597,2016,10,19,20,10/20/2016 1:49,iPhone,9344.0,4527,Picture/link,No,Yes,0,3,0,0,0,1
598,2016,10,19,20,10/20/2016 1:46,iPhone,12629.0,6280,Picture/link,Yes,Yes,1,3,0,0,0,1
599,2016,10,19,20,10/20/2016 1:44,iPhone,10858.0,6156,Picture/link,No,Yes,0,3,0,0,0,1
600,2016,10,19,20,10/20/2016 1:39,iPhone,12405.0,6951,Picture/link,No,Yes,0,3,0,0,0,1
601,2016,10,19,20,10/20/2016 1:37,iPhone,12425.0,6759,Picture/link,Yes,Yes,1,3,0,0,0,1
602,2016,10,18,13,10/18/2016 18:05,iPhone,18087.0,11346,Picture/link,No,No,1,2,0,0,1,0
603,2016,10,18,10,10/18/2016 15:36,iPhone,38463.0,20270,Picture/link,No,Yes,0,1,0,1,0,0
604,2016,10,18,10,10/18/2016 15:34,iPhone,26887.0,15626,Picture/link,No,Yes,0,1,0,1,0,0
605,2016,10,18,10,10/18/2016 15:33,iPhone,28123.0,13662,Picture/link,No,Yes,0,1,0,1,0,0
606,2016,10,18,6,10/18/2016 11:32,Android,32817.0,13881,Picture/link,No,No,1,1,0,1,0,0
607,2016,10,17,21,10/18/2016 2:07,iPhone,41597.0,16245,Picture/link,No,No,1,3,0,0,0,1
608,2016,10,17,20,10/18/2016 1:43,iPhone,22364.0,11430,Picture/link,No,No,1,3,0,0,0,1
609,2016,10,17,20,10/18/2016 1:42,iPhone,25767.0,15885,Picture/link,No,No,1,3,0,0,0,1
610,2016,10,17,17,10/17/2016 22:51,iPhone,59658.0,38298,Picture/link,Yes,No,0,2,0,0,1,0
611,2016,10,17,17,10/17/2016 22:46,iPhone,19974.0,12031,Picture/link,No,No,1,2,0,0,1,0
612,2016,10,17,17,10/17/2016 22:27,iPhone,30207.0,7971,No picture/link,Yes,No,0,2,0,0,1,0
613,2016,10,17,17,10/17/2016 22:02,iPhone,38984.0,14705,No picture/link,Yes,Yes,1,2,0,0,1,0
614,2016,10,17,16,10/17/2016 21:44,iPhone,16694.0,7728,Picture/link,No,No,1,2,0,0,1,0
615,2016,10,17,16,10/17/2016 21:38,iPhone,13922.0,5496,Picture/link,Yes,Yes,1,2,0,0,1,0
616,2016,10,17,14,10/17/2016 19:31,Android,37323.0,13719,No picture/link,No,No,1,2,0,0,1,0
617,2016,10,17,14,10/17/2016 19:23,iPhone,22418.0,14522,Picture/link,No,No,1,2,0,0,1,0
618,2016,10,17,14,10/17/2016 19:11,iPhone,18727.0,11098,Picture/link,No,No,1,2,0,0,1,0
619,2016,10,17,11,10/17/2016 16:12,Android,37377.0,14173,No picture/link,No,No,1,1,0,1,0,0
620,2016,10,17,10,10/17/2016 15:24,Android,47606.0,20183,No picture/link,Yes,No,0,1,0,1,0,0
621,2016,10,17,10,10/17/2016 15:20,iPhone,26882.0,14730,Picture/link,No,No,1,1,0,1,0,0
622,2016,10,17,9,10/17/2016 14:58,iPhone,25542.0,13783,Picture/link,Yes,No,0,1,0,1,0,0
623,2016,10,17,7,10/17/2016 12:35,Android,48612.0,19104,No picture/link,Yes,No,0,1,0,1,0,0
624,2016,10,17,7,10/17/2016 12:33,Android,36272.0,14110,No picture/link,Yes,No,0,1,0,1,0,0
625,2016,10,17,7,10/17/2016 12:28,Android,19361.0,8266,Picture/link,No,No,1,1,0,1,0,0
626,2016,10,17,7,10/17/2016 12:24,Android,19519.0,10442,Picture/link,Yes,No,0,1,0,1,0,0
627,2016,10,17,7,10/17/2016 12:19,Android,18536.0,11033,Picture/link,No,No,1,1,0,1,0,0
628,2016,10,17,7,10/17/2016 12:15,Android,28524.0,10023,No picture/link,Yes,No,0,1,0,1,0,0
629,2016,10,16,17,10/16/2016 22:34,Android,39331.0,14848,No picture/link,Yes,No,0,2,0,0,1,0
630,2016,10,16,17,10/16/2016 22:29,Android,46172.0,23191,No picture/link,No,No,1,2,0,0,1,0
631,2016,10,16,17,10/16/2016 22:15,Android,33288.0,14624,No picture/link,Yes,No,0,2,0,0,1,0
632,2016,10,16,16,10/16/2016 21:02,Android,38797.0,14746,No picture/link,Yes,No,0,2,0,0,1,0
633,2016,10,16,15,10/16/2016 20:54,Android,30885.0,11089,No picture/link,No,No,1,2,0,0,1,0
634,2016,10,16,15,10/16/2016 20:47,Android,33283.0,12579,No picture/link,Yes,No,0,2,0,0,1,0
635,2016,10,16,15,10/16/2016 20:13,iPhone,16926.0,6916,Picture/link,Yes,No,0,2,0,0,1,0
636,2016,10,16,14,10/16/2016 19:26,iPhone,27456.0,14224,Picture/link,No,No,1,2,0,0,1,0
637,2016,10,16,12,10/16/2016 17:01,Android,57444.0,21796,No picture/link,No,No,1,2,0,0,1,0
638,2016,10,16,11,10/16/2016 16:07,iPhone,35420.0,22040,Picture/link,Yes,No,0,1,0,1,0,0
639,2016,10,16,11,10/16/2016 16:07,iPhone,24741.0,13290,Picture/link,No,No,1,1,0,1,0,0
640,2016,10,16,8,10/16/2016 13:15,iPhone,29773.0,16390,Picture/link,Yes,No,0,1,0,1,0,0
641,2016,10,16,8,10/16/2016 13:12,iPhone,25212.0,13006,Picture/link,Yes,No,0,1,0,1,0,0
642,2016,10,16,7,10/16/2016 12:31,Android,46920.0,19242,No picture/link,Yes,No,0,1,0,1,0,0
643,2016,10,16,6,10/16/2016 11:36,Android,49207.0,17994,No picture/link,Yes,No,0,1,0,1,0,0
644,2016,10,16,6,10/16/2016 11:14,Android,53071.0,18523,No picture/link,Yes,No,0,1,0,1,0,0
645,2016,10,15,19,10/16/2016 0:06,Android,26369.0,9892,No picture/link,Yes,No,0,3,0,0,0,1
646,2016,10,15,19,10/16/2016 0:03,iPhone,21974.0,9531,Picture/link,No,No,1,3,0,0,0,1
647,2016,10,15,19,10/16/2016 0:03,Android,23088.0,8334,No picture/link,Yes,Yes,1,3,0,0,0,1
648,2016,10,15,18,10/15/2016 23:11,iPhone,26972.0,11157,Picture/link,Yes,Yes,1,3,0,0,0,1
649,2016,10,15,17,10/15/2016 22:49,Android,39375.0,16114,No picture/link,Yes,No,0,2,0,0,1,0
650,2016,10,15,13,10/15/2016 18:29,Android,60063.0,20898,No picture/link,Yes,No,0,2,0,0,1,0
651,2016,10,15,13,10/15/2016 18:11,iPhone,32659.0,12956,Picture/link,Yes,No,0,2,0,0,1,0
652,2016,10,10,12,10/10/2016 17:22,Android,81484.0,30330,No picture/link,No,No,1,2,0,0,1,0
653,2016,10,10,12,10/10/2016 17:08,Android,50874.0,11977,Picture/link,Yes,No,0,2,0,0,1,0
654,2016,10,9,22,10/10/2016 3:39,iPhone,56009.0,16271,Picture/link,Yes,Yes,1,3,0,0,0,1
655,2016,10,9,21,10/10/2016 2:31,iPhone,27148.0,11852,Picture/link,Yes,Yes,1,3,0,0,0,1
656,2016,10,9,20,10/10/2016 1:57,iPhone,16570.0,5989,Picture/link,Yes,No,0,3,0,0,0,1
657,2016,10,9,20,10/10/2016 1:48,iPhone,14199.0,7131,Picture/link,Yes,Yes,1,3,0,0,0,1
658,2016,10,9,20,10/10/2016 1:29,iPhone,35536.0,15106,No picture/link,Yes,Yes,1,3,0,0,0,1
659,2016,10,4,20,10/5/2016 1:30,Android,42922.0,10751,No picture/link,Yes,No,0,3,0,0,0,1
660,2016,10,4,20,10/5/2016 1:29,Android,16818.0,4686,No picture/link,Yes,No,0,3,0,0,0,1
661,2016,10,4,20,10/5/2016 1:28,Android,28232.0,8999,No picture/link,No,No,1,3,0,0,0,1
662,2016,10,4,20,10/5/2016 1:26,Android,19540.0,4874,No picture/link,Yes,No,0,3,0,0,0,1
663,2016,10,4,20,10/5/2016 1:22,Android,20314.0,5788,No picture/link,No,Yes,0,3,0,0,0,1
664,2016,10,4,20,10/5/2016 1:16,Android,22365.0,5378,No picture/link,No,Yes,0,3,0,0,0,1
665,2016,10,4,20,10/5/2016 1:15,Android,17312.0,3608,No picture/link,No,No,1,3,0,0,0,1
666,2016,10,4,20,10/5/2016 1:12,Android,20745.0,6505,No picture/link,No,Yes,0,3,0,0,0,1
667,2016,10,4,20,10/5/2016 1:06,iPhone,14124.0,3612,No picture/link,No,No,1,3,0,0,0,1
668,2016,9,26,20,9/27/2016 1:33,iPhone,22519.0,12303,Picture/link,Yes,No,0,3,0,0,0,1
